,city,driver_count,type,date,fare,ride_id
1416,New Paulton,44.0,Urban,2/21/2018 2:37,27.56,3950000000000.0
1417,New Paulton,44.0,Urban,3/12/2018 13:53,38.26,79314274773.0
1418,Hurleymouth,36.0,Urban,5/4/2018 21:50,21.44,4040000000000.0
1419,Hurleymouth,36.0,Urban,3/22/2018 11:19,32.85,8450000000000.0
1420,Hurleymouth,36.0,Urban,3/3/2018 11:28,36.31,167000000000.0
1421,Hurleymouth,36.0,Urban,3/26/2018 20:22,41.15,4710000000000.0
1422,Hurleymouth,36.0,Urban,2/20/2018 10:47,17.07,7020000000000.0
1423,Hurleymouth,36.0,Urban,1/12/2018 1:19,10.64,8130000000000.0
1424,Hurleymouth,36.0,Urban,3/17/2018 6:50,29.95,5230000000000.0
1425,Hurleymouth,36.0,Urban,4/1/2018 6:26,9.94,4060000000000.0
1426,Hurleymouth,36.0,Urban,2/1/2018 3:23,22.39,6070000000000.0
1427,Hurleymouth,36.0,Urban,1/18/2018 10:59,4.66,8620000000000.0
1428,Hurleymouth,36.0,Urban,2/7/2018 6:07,36.7,175000000000.0
1429,Hurleymouth,36.0,Urban,2/23/2018 13:48,18.15,6050000000000.0
1430,Hurleymouth,36.0,Urban,2/28/2018 3:20,44.85,5100000000000.0
1431,Hurleymouth,36.0,Urban,4/13/2018 18:15,40.93,4920000000000.0
1432,Hurleymouth,36.0,Urban,3/7/2018 12:38,41.96,1680000000000.0
1433,Hurleymouth,36.0,Urban,3/2/2018 11:43,34.65,9380000000000.0
1434,Hurleymouth,36.0,Urban,2/13/2018 17:32,25.72,8760000000000.0
1435,Hurleymouth,36.0,Urban,3/24/2018 12:04,8.77,8270000000000.0
1436,Hurleymouth,36.0,Urban,1/31/2018 2:49,19.23,9540000000000.0
1437,Hurleymouth,36.0,Urban,4/22/2018 2:31,9.14,5560000000000.0
1438,Hurleymouth,36.0,Urban,2/15/2018 2:10,42.61,9950000000000.0
1439,Hurleymouth,36.0,Urban,1/11/2018 12:59,37.44,7880000000000.0
1440,Hurleymouth,36.0,Urban,4/9/2018 9:17,20.31,2510000000000.0
1441,Hurleymouth,36.0,Urban,1/7/2018 15:53,20.01,4460000000000.0
1442,Hurleymouth,36.0,Urban,1/17/2018 17:07,24.86,9300000000000.0
1443,Hurleymouth,36.0,Urban,2/23/2018 1:34,31.97,1990000000000.0
1444,Hurleymouth,36.0,Urban,2/24/2018 15:39,8.33,2050000000000.0
1445,Hurleymouth,36.0,Urban,2/6/2018 0:10,32.93,4140000000000.0
1446,Port Johnbury,3.0,Urban,4/27/2018 16:22,25.67,2750000000000.0
1447,Port Johnbury,3.0,Urban,5/5/2018 6:26,25.3,2540000000000.0
1448,Port Johnbury,3.0,Urban,3/21/2018 2:20,32.8,5450000000000.0
1449,Port Johnbury,3.0,Urban,4/11/2018 10:26,9.1,7800000000000.0
1450,Port Johnbury,3.0,Urban,5/2/2018 12:46,42.42,3250000000000.0
1451,Port Johnbury,3.0,Urban,4/28/2018 16:29,36.42,274000000000.0
1452,Port Johnbury,3.0,Urban,3/27/2018 8:26,38.99,4120000000000.0
1453,Port Johnbury,3.0,Urban,3/30/2018 17:59,15.17,4900000000000.0
1454,Port Johnbury,3.0,Urban,2/8/2018 10:29,7.63,3500000000000.0
1455,Port Johnbury,3.0,Urban,2/27/2018 2:44,11.33,3230000000000.0
1456,Port Johnbury,3.0,Urban,1/7/2018 5:43,19.08,8840000000000.0
1457,Port Johnbury,3.0,Urban,3/29/2018 3:22,14.54,3760000000000.0
1458,Port Johnbury,3.0,Urban,3/25/2018 2:17,41.61,8060000000000.0
1459,Port Johnbury,3.0,Urban,2/20/2018 4:27,27.1,3560000000000.0
1460,Port Johnbury,3.0,Urban,3/30/2018 20:43,19.48,5140000000000.0
1461,Port Johnbury,3.0,Urban,4/12/2018 3:43,8.42,39663640391.0
1462,Port Johnbury,3.0,Urban,1/21/2018 5:10,32.68,277000000000.0
1463,Port Johnbury,3.0,Urban,1/15/2018 18:45,40.32,2120000000000.0
1464,Port Johnbury,3.0,Urban,2/5/2018 16:04,7.44,3010000000000.0
1465,Port Johnbury,3.0,Urban,4/25/2018 0:15,10.26,2980000000000.0
1466,Port Johnbury,3.0,Urban,1/4/2018 2:56,32.75,1740000000000.0
1467,Port Johnbury,3.0,Urban,3/26/2018 7:22,7.63,8090000000000.0
1468,North Jasmine,33.0,Urban,3/9/2018 6:26,42.81,5330000000000.0
1469,North Jasmine,33.0,Urban,2/8/2018 19:03,4.86,1280000000000.0
1470,North Jasmine,33.0,Urban,1/22/2018 17:25,31.68,712000000000.0
1471,North Jasmine,33.0,Urban,2/22/2018 1:56,25.33,1320000000000.0
1472,North Jasmine,33.0,Urban,4/10/2018 11:45,38.24,2960000000000.0
1473,North Jasmine,33.0,Urban,3/11/2018 21:03,37.93,4220000000000.0
1474,North Jasmine,33.0,Urban,5/2/2018 10:24,29.86,3200000000000.0
1475,North Jasmine,33.0,Urban,4/26/2018 12:08,35.33,6860000000000.0
1476,North Jasmine,33.0,Urban,2/5/2018 22:28,19.21,6790000000000.0
1477,North Jasmine,33.0,Urban,2/18/2018 3:09,31.49,9760000000000.0
1478,North Jasmine,33.0,Urban,3/4/2018 16:59,42.58,8860000000000.0
1479,North Jasmine,33.0,Urban,2/17/2018 0:27,35.11,6620000000000.0
1480,North Jasmine,33.0,Urban,4/24/2018 8:49,28.24,8270000000000.0
1481,North Jasmine,33.0,Urban,4/24/2018 8:05,14.11,4190000000000.0
1482,North Jasmine,33.0,Urban,4/11/2018 3:38,27.54,5000000000000.0
1483,North Jasmine,33.0,Urban,4/1/2018 4:31,28.04,5010000000000.0
1484,North Jasmine,33.0,Urban,2/1/2018 20:17,8.09,416000000000.0
1485,North Jasmine,33.0,Urban,2/10/2018 20:19,31.38,4750000000000.0
1486,North Jasmine,33.0,Urban,2/27/2018 1:34,35.31,9250000000000.0
1487,North Jasmine,33.0,Urban,4/21/2018 15:15,5.31,2980000000000.0
1488,North Jasmine,33.0,Urban,4/3/2018 13:15,19.66,9210000000000.0
1489,North Jasmine,33.0,Urban,1/5/2018 16:39,26.72,3670000000000.0
1490,North Jasmine,33.0,Urban,4/17/2018 7:34,22.41,4200000000000.0
1491,North Jasmine,33.0,Urban,1/21/2018 21:00,33.06,4260000000000.0
1492,North Jasmine,33.0,Urban,2/6/2018 19:23,9.12,3930000000000.0
1493,North Jasmine,33.0,Urban,3/21/2018 18:31,39.02,7930000000000.0
1494,North Jasmine,33.0,Urban,4/22/2018 15:53,6.49,1620000000000.0
1495,North Jasmine,33.0,Urban,5/8/2018 7:29,18.55,5680000000000.0
1496,North Jasmine,33.0,Urban,4/17/2018 10:37,11.76,4450000000000.0
1497,North Jasmine,33.0,Urban,1/13/2018 16:18,16.92,5900000000000.0
1498,New Paulville,44.0,Urban,2/27/2018 11:17,43.25,793000000000.0
1499,New Paulville,44.0,Urban,3/18/2018 22:54,25.05,5030000000000.0
1500,New Paulville,44.0,Urban,3/10/2018 10:45,4.43,1210000000000.0
1501,New Paulville,44.0,Urban,4/3/2018 7:51,32.7,9560000000000.0
1502,New Paulville,44.0,Urban,3/27/2018 2:18,7.29,7050000000000.0
1503,New Paulville,44.0,Urban,1/31/2018 5:32,20.8,1090000000000.0
1504,New Paulville,44.0,Urban,1/30/2018 15:21,7.02,8500000000000.0
1505,New Paulville,44.0,Urban,1/25/2018 15:19,15.04,7530000000000.0
1506,New Paulville,44.0,Urban,2/18/2018 23:43,38.97,1730000000000.0
1507,New Paulville,44.0,Urban,5/1/2018 13:29,10.3,1060000000000.0
1508,New Paulville,44.0,Urban,4/13/2018 10:23,8.69,592000000000.0
1509,New Paulville,44.0,Urban,3/14/2018 21:25,20.26,8810000000000.0
1510,New Paulville,44.0,Urban,2/15/2018 23:58,28.18,2040000000000.0
1511,New Paulville,44.0,Urban,5/2/2018 18:20,12.08,616000000000.0
1512,New Paulville,44.0,Urban,4/29/2018 23:05,14.59,3630000000000.0
1513,New Paulville,44.0,Urban,1/2/2018 20:52,33.08,2370000000000.0
1514,New Paulville,44.0,Urban,3/5/2018 15:43,23.75,9560000000000.0
1515,New Paulville,44.0,Urban,4/24/2018 2:25,13.32,8560000000000.0
1516,New Paulville,44.0,Urban,3/8/2018 15:08,18.35,3740000000000.0
1517,New Paulville,44.0,Urban,1/5/2018 8:35,21.57,3710000000000.0
1518,New Paulville,44.0,Urban,1/5/2018 17:16,44.68,3080000000000.0
1519,New Paulville,44.0,Urban,1/21/2018 20:51,33.47,8220000000000.0
1520,Amandaburgh,12.0,Urban,3/5/2018 2:15,26.28,907000000000.0
1521,Amandaburgh,12.0,Urban,2/24/2018 23:10,43.66,6570000000000.0
1522,Amandaburgh,12.0,Urban,2/10/2018 20:42,36.17,6460000000000.0
1523,Amandaburgh,12.0,Urban,1/11/2018 2:22,29.24,7280000000000.0
1524,Amandaburgh,12.0,Urban,1/21/2018 4:12,9.26,5530000000000.0
1525,Amandaburgh,12.0,Urban,4/19/2018 16:30,6.27,4400000000000.0
1526,Amandaburgh,12.0,Urban,3/20/2018 7:40,27.45,3700000000000.0
1527,Amandaburgh,12.0,Urban,4/1/2018 9:24,24.29,2000000000000.0
1528,Amandaburgh,12.0,Urban,4/20/2018 2:16,16.27,3510000000000.0
1529,Amandaburgh,12.0,Urban,3/13/2018 12:52,13.88,6220000000000.0
1530,Amandaburgh,12.0,Urban,4/22/2018 21:34,42.52,1900000000000.0
1531,Amandaburgh,12.0,Urban,2/6/2018 10:02,11.93,7550000000000.0
1532,Amandaburgh,12.0,Urban,4/24/2018 8:02,14.55,7840000000000.0
1533,Amandaburgh,12.0,Urban,4/5/2018 10:22,25.55,8580000000000.0
1534,Amandaburgh,12.0,Urban,3/7/2018 2:26,18.76,3420000000000.0
1535,Amandaburgh,12.0,Urban,1/2/2018 9:57,33.06,6330000000000.0
1536,Amandaburgh,12.0,Urban,1/13/2018 16:04,23.35,9980000000000.0
1537,Amandaburgh,12.0,Urban,1/29/2018 23:28,41.06,4300000000000.0
1538,Williamsview,46.0,Urban,1/3/2018 16:19,18.93,1980000000000.0
1539,Williamsview,46.0,Urban,3/12/2018 6:47,8.35,1940000000000.0
1540,Williamsview,46.0,Urban,1/9/2018 15:24,44.46,2200000000000.0
1541,Williamsview,46.0,Urban,1/15/2018 0:10,44.33,4630000000000.0
1542,Williamsview,46.0,Urban,4/7/2018 0:32,18.92,23948941587.0
1543,Williamsview,46.0,Urban,4/7/2018 2:32,19.19,8050000000000.0
1544,Williamsview,46.0,Urban,1/5/2018 0:44,21.59,6180000000000.0
1545,Williamsview,46.0,Urban,5/4/2018 14:56,32.8,2680000000000.0
1546,Williamsview,46.0,Urban,2/8/2018 6:11,25.3,2320000000000.0
1547,Williamsview,46.0,Urban,4/15/2018 16:09,44.74,2760000000000.0
1548,Williamsview,46.0,Urban,4/16/2018 8:23,20.38,8230000000000.0
1549,Williamsview,46.0,Urban,4/26/2018 0:30,20.89,2570000000000.0
1550,Williamsview,46.0,Urban,4/11/2018 20:41,33.68,2740000000000.0
1551,Williamsview,46.0,Urban,3/2/2018 22:23,25.15,5050000000000.0
1552,Williamsview,46.0,Urban,1/25/2018 0:47,41.17,4840000000000.0
1553,Williamsview,46.0,Urban,2/18/2018 2:31,18.75,4150000000000.0
1554,Williamsview,46.0,Urban,1/1/2018 14:40,5.42,5680000000000.0
1555,Williamsview,46.0,Urban,3/22/2018 22:31,15.85,8550000000000.0
1556,Williamsview,46.0,Urban,1/17/2018 4:00,32.29,7450000000000.0
1557,Williamsview,46.0,Urban,4/18/2018 2:07,39.79,8750000000000.0
1558,New Jacobville,50.0,Urban,2/9/2018 2:17,7.11,3860000000000.0
1559,New Jacobville,50.0,Urban,1/5/2018 5:02,34.11,2830000000000.0
1560,New Jacobville,50.0,Urban,1/15/2018 15:27,27.24,3810000000000.0
1561,New Jacobville,50.0,Urban,2/4/2018 4:57,27.63,4330000000000.0
1562,New Jacobville,50.0,Urban,2/18/2018 21:09,39.97,8030000000000.0
1563,New Jacobville,50.0,Urban,2/9/2018 2:25,37.51,5690000000000.0
1564,New Jacobville,50.0,Urban,3/10/2018 1:02,10.63,650000000000.0
1565,New Jacobville,50.0,Urban,4/10/2018 4:16,42.92,4020000000000.0
1566,New Jacobville,50.0,Urban,4/27/2018 14:11,37.6,8780000000000.0
1567,New Jacobville,50.0,Urban,4/21/2018 23:00,13.53,5570000000000.0
1568,New Jacobville,50.0,Urban,4/9/2018 8:47,4.95,4490000000000.0
1569,New Jacobville,50.0,Urban,4/13/2018 1:18,43.98,9450000000000.0
1570,New Jacobville,50.0,Urban,2/7/2018 11:07,26.09,3520000000000.0
1571,New Jacobville,50.0,Urban,3/12/2018 14:47,28.12,3350000000000.0
1572,New Jacobville,50.0,Urban,3/3/2018 5:28,41.39,3090000000000.0
1573,New Jacobville,50.0,Urban,2/21/2018 8:59,40.05,3020000000000.0
1574,New Jacobville,50.0,Urban,4/30/2018 11:44,5.6,3980000000000.0
1575,New Jacobville,50.0,Urban,4/20/2018 5:31,13.35,9260000000000.0
1576,Port Samanthamouth,57.0,Urban,2/24/2018 4:29,33.44,2010000000000.0
1577,Port Samanthamouth,57.0,Urban,4/16/2018 18:34,9.2,8710000000000.0
1578,Port Samanthamouth,57.0,Urban,1/23/2018 9:08,35.51,3120000000000.0
1579,Port Samanthamouth,57.0,Urban,2/3/2018 7:07,18.03,9290000000000.0
1580,Port Samanthamouth,57.0,Urban,4/22/2018 3:32,29.67,3150000000000.0
1581,Port Samanthamouth,57.0,Urban,4/25/2018 9:50,25.5,1170000000000.0
1582,Port Samanthamouth,57.0,Urban,3/1/2018 8:58,43.25,1390000000000.0
1583,Port Samanthamouth,57.0,Urban,4/27/2018 8:48,12.84,5660000000000.0
1584,Port Samanthamouth,57.0,Urban,3/27/2018 0:31,16.05,1410000000000.0
1585,Port Samanthamouth,57.0,Urban,3/27/2018 1:08,21.46,9990000000000.0
1586,Port Samanthamouth,57.0,Urban,3/15/2018 15:08,25.97,7730000000000.0
1587,Port Samanthamouth,57.0,Urban,1/30/2018 1:19,38.78,6120000000000.0
1588,Port Samanthamouth,57.0,Urban,4/6/2018 13:42,24.18,8480000000000.0
1589,Port Samanthamouth,57.0,Urban,3/25/2018 13:20,34.94,822000000000.0
1590,Port Samanthamouth,57.0,Urban,1/27/2018 0:57,28.46,883000000000.0
1591,Port Samanthamouth,57.0,Urban,2/28/2018 20:01,38.42,2110000000000.0
1592,Port Samanthamouth,57.0,Urban,4/18/2018 14:39,23.56,8730000000000.0
1593,Port Samanthamouth,57.0,Urban,1/28/2018 23:59,15.49,3270000000000.0
1594,Port Samanthamouth,57.0,Urban,1/19/2018 19:54,38.58,2630000000000.0
1595,Port Samanthamouth,57.0,Urban,3/20/2018 5:48,36.7,819000000000.0
1596,Port Samanthamouth,57.0,Urban,3/15/2018 9:03,5.62,6910000000000.0
1597,Port Samanthamouth,57.0,Urban,4/25/2018 3:29,9.44,4790000000000.0
1598,Port Samanthamouth,57.0,Urban,1/1/2018 21:04,11.71,1850000000000.0
1599,Port Samanthamouth,57.0,Urban,4/9/2018 20:55,24.99,6740000000000.0
1600,Port Samanthamouth,57.0,Urban,2/2/2018 1:57,39.28,2670000000000.0
1601,Roberthaven,47.0,Urban,5/4/2018 14:48,25.66,1030000000000.0
1602,Roberthaven,47.0,Urban,2/24/2018 10:26,7.8,2180000000000.0
1603,Roberthaven,47.0,Urban,3/6/2018 22:56,12.38,3370000000000.0
1604,Roberthaven,47.0,Urban,3/14/2018 16:12,36.84,4120000000000.0
1605,Roberthaven,47.0,Urban,3/14/2018 15:24,35.27,4030000000000.0
1606,Roberthaven,47.0,Urban,4/5/2018 14:01,31.09,1020000000000.0
1607,Roberthaven,47.0,Urban,1/21/2018 19:25,23.14,4940000000000.0
1608,Roberthaven,47.0,Urban,2/16/2018 10:23,14.95,6650000000000.0
1609,Roberthaven,47.0,Urban,3/22/2018 4:19,34.69,1770000000000.0
1610,Roberthaven,47.0,Urban,3/30/2018 15:12,16.2,2950000000000.0
1611,Roberthaven,47.0,Urban,2/22/2018 19:42,27.48,9420000000000.0
1612,Roberthaven,47.0,Urban,3/27/2018 7:24,11.51,9190000000000.0
1613,Roberthaven,47.0,Urban,2/9/2018 0:25,11.71,8180000000000.0
1614,Roberthaven,47.0,Urban,3/5/2018 12:12,5.43,605000000000.0
1615,Roberthaven,47.0,Urban,2/12/2018 7:58,37.0,4700000000000.0
1616,Roberthaven,47.0,Urban,4/25/2018 14:14,22.75,7370000000000.0
1617,Roberthaven,47.0,Urban,4/7/2018 16:53,13.4,4900000000000.0
1618,Roberthaven,47.0,Urban,3/17/2018 14:48,26.71,9350000000000.0
1619,Roberthaven,47.0,Urban,4/22/2018 4:12,31.29,4100000000000.0
1620,Roberthaven,47.0,Urban,1/28/2018 10:23,21.72,7330000000000.0
1621,Roberthaven,47.0,Urban,1/28/2018 22:09,28.11,6230000000000.0
1622,Roberthaven,47.0,Urban,5/3/2018 5:43,42.15,2590000000000.0
1623,Roberthaven,47.0,Urban,1/15/2018 21:25,30.42,5910000000000.0
1624,Roberthaven,47.0,Urban,5/2/2018 21:36,21.8,3460000000000.0
1625,Port Shane,7.0,Suburban,4/9/2018 15:34,27.66,4020000000000.0
1626,Port Shane,7.0,Suburban,4/23/2018 16:05,42.26,8340000000000.0
1627,Port Shane,7.0,Suburban,3/2/2018 12:06,14.95,2800000000000.0
1628,Port Shane,7.0,Suburban,3/26/2018 4:33,19.03,6010000000000.0
1629,Port Shane,7.0,Suburban,3/15/2018 12:09,31.58,2550000000000.0
1630,Port Shane,7.0,Suburban,3/17/2018 5:25,20.74,7230000000000.0
1631,Port Shane,7.0,Suburban,4/24/2018 10:06,45.92,5390000000000.0
1632,Port Shane,7.0,Suburban,1/28/2018 15:34,45.7,5720000000000.0
1633,Port Shane,7.0,Suburban,4/6/2018 11:22,43.21,1910000000000.0
1634,Port Shane,7.0,Suburban,1/15/2018 18:16,33.95,5360000000000.0
1635,Port Shane,7.0,Suburban,2/16/2018 17:52,22.81,8250000000000.0
1636,Port Shane,7.0,Suburban,3/23/2018 9:36,18.58,3260000000000.0
1637,Port Shane,7.0,Suburban,2/16/2018 3:35,29.99,3150000000000.0
1638,Port Shane,7.0,Suburban,3/27/2018 11:55,28.8,4400000000000.0
1639,Port Shane,7.0,Suburban,4/18/2018 0:52,12.05,1550000000000.0
1640,Port Shane,7.0,Suburban,3/17/2018 0:39,47.75,1420000000000.0
1641,Port Shane,7.0,Suburban,3/19/2018 12:25,40.39,910000000000.0
1642,Port Shane,7.0,Suburban,1/30/2018 20:43,49.52,8260000000000.0
1643,Port Shane,7.0,Suburban,4/3/2018 22:33,15.59,127000000000.0
1644,Lake Ann,3.0,Suburban,2/14/2018 17:13,42.13,6190000000000.0
1645,Lake Ann,3.0,Suburban,4/30/2018 11:42,14.56,5470000000000.0
1646,Lake Ann,3.0,Suburban,3/6/2018 8:49,13.61,1260000000000.0
1647,Lake Ann,3.0,Suburban,5/7/2018 20:40,24.89,7360000000000.0
1648,Lake Ann,3.0,Suburban,1/15/2018 19:40,28.15,3600000000000.0
1649,Lake Ann,3.0,Suburban,1/24/2018 6:29,32.31,2990000000000.0
1650,Lake Ann,3.0,Suburban,2/16/2018 7:08,39.8,1710000000000.0
1651,Lake Ann,3.0,Suburban,3/30/2018 17:23,23.87,5130000000000.0
1652,Lake Ann,3.0,Suburban,1/10/2018 4:20,18.22,2900000000000.0
1653,Lake Ann,3.0,Suburban,2/8/2018 10:30,40.27,3080000000000.0
1654,Lake Ann,3.0,Suburban,3/13/2018 5:28,45.43,336000000000.0
1655,Lake Ann,3.0,Suburban,5/2/2018 6:15,47.44,9070000000000.0
1656,Lake Scott,23.0,Suburban,1/10/2018 11:08,37.96,8130000000000.0
1657,Lake Scott,23.0,Suburban,4/29/2018 22:08,25.75,4960000000000.0
1658,Lake Scott,23.0,Suburban,3/26/2018 8:40,26.24,1980000000000.0
1659,Lake Scott,23.0,Suburban,5/7/2018 12:33,21.72,7630000000000.0
1660,Lake Scott,23.0,Suburban,1/3/2018 17:02,47.97,8020000000000.0
1661,Lake Scott,23.0,Suburban,1/30/2018 2:27,48.78,1360000000000.0
1662,Lake Scott,23.0,Suburban,2/18/2018 1:12,38.47,1400000000000.0
1663,Lake Scott,23.0,Suburban,1/24/2018 19:21,47.83,6810000000000.0
1664,Lake Scott,23.0,Suburban,3/16/2018 23:48,28.99,6200000000000.0
1665,Lake Scott,23.0,Suburban,5/5/2018 5:58,18.48,7990000000000.0
1666,Lake Scott,23.0,Suburban,5/2/2018 19:14,35.54,8220000000000.0
1667,Lake Scott,23.0,Suburban,1/24/2018 8:27,23.8,8230000000000.0
1668,Lake Scott,23.0,Suburban,2/18/2018 11:38,47.37,2730000000000.0
1669,Lake Scott,23.0,Suburban,3/16/2018 18:07,20.1,5410000000000.0
1670,Lake Scott,23.0,Suburban,2/2/2018 5:37,26.45,1380000000000.0
1671,Lake Scott,23.0,Suburban,2/2/2018 14:18,17.55,3950000000000.0
1672,Lake Scott,23.0,Suburban,2/22/2018 6:26,37.51,2590000000000.0
1673,Lake Scott,23.0,Suburban,1/11/2018 0:04,23.44,8560000000000.0
1674,Colemanland,23.0,Suburban,4/20/2018 2:52,20.83,2980000000000.0
1675,Colemanland,23.0,Suburban,3/5/2018 4:33,13.39,8890000000000.0
1676,Colemanland,23.0,Suburban,3/2/2018 2:11,36.81,117000000000.0
1677,Colemanland,23.0,Suburban,2/20/2018 4:19,43.09,8700000000000.0
1678,Colemanland,23.0,Suburban,1/1/2018 0:46,47.74,2220000000000.0
1679,Colemanland,23.0,Suburban,2/21/2018 22:04,30.97,4050000000000.0
1680,Colemanland,23.0,Suburban,2/1/2018 20:59,16.11,7600000000000.0
1681,Colemanland,23.0,Suburban,2/28/2018 21:02,35.07,8310000000000.0
1682,Colemanland,23.0,Suburban,2/26/2018 17:44,32.7,7020000000000.0
1683,Colemanland,23.0,Suburban,4/29/2018 7:09,34.77,300000000000.0
1684,Colemanland,23.0,Suburban,4/23/2018 17:09,16.1,3630000000000.0
1685,Colemanland,23.0,Suburban,4/22/2018 7:16,31.43,8430000000000.0
1686,Colemanland,23.0,Suburban,4/16/2018 18:17,42.08,9750000000000.0
1687,Colemanland,23.0,Suburban,1/11/2018 0:28,49.28,4060000000000.0
1688,Colemanland,23.0,Suburban,2/16/2018 3:51,15.04,4030000000000.0
1689,Colemanland,23.0,Suburban,2/10/2018 3:12,35.76,8310000000000.0
1690,Colemanland,23.0,Suburban,2/19/2018 2:23,23.45,1220000000000.0
1691,Colemanland,23.0,Suburban,1/22/2018 10:21,46.43,3160000000000.0
1692,Colemanland,23.0,Suburban,4/5/2018 5:23,43.91,389000000000.0
1693,Colemanland,23.0,Suburban,1/19/2018 15:24,24.4,6650000000000.0
1694,Colemanland,23.0,Suburban,5/4/2018 4:24,12.62,4900000000000.0
1695,Colemanland,23.0,Suburban,1/10/2018 6:49,27.7,8700000000000.0
1696,New Raymond,17.0,Suburban,2/25/2018 21:40,20.44,5980000000000.0
1697,New Raymond,17.0,Suburban,3/21/2018 1:45,22.12,6030000000000.0
1698,New Raymond,17.0,Suburban,3/18/2018 12:07,36.26,3150000000000.0
1699,New Raymond,17.0,Suburban,5/3/2018 12:23,48.56,9500000000000.0
1700,New Raymond,17.0,Suburban,1/5/2018 17:58,22.5,7830000000000.0
1701,New Raymond,17.0,Suburban,1/2/2018 15:38,45.32,8880000000000.0
1702,New Raymond,17.0,Suburban,5/1/2018 5:16,14.2,1540000000000.0
1703,New Raymond,17.0,Suburban,1/15/2018 12:51,47.01,3570000000000.0
1704,New Raymond,17.0,Suburban,3/8/2018 17:43,34.45,8900000000000.0
1705,New Raymond,17.0,Suburban,2/28/2018 7:10,17.09,4630000000000.0
1706,New Raymond,17.0,Suburban,5/3/2018 8:35,13.36,8610000000000.0
1707,New Raymond,17.0,Suburban,3/17/2018 4:31,18.09,5030000000000.0
1708,New Raymond,17.0,Suburban,3/6/2018 17:11,15.53,6120000000000.0
1709,New Raymond,17.0,Suburban,1/7/2018 10:02,28.74,4250000000000.0
1710,New Raymond,17.0,Suburban,3/7/2018 17:57,26.55,6930000000000.0
1711,New Raymond,17.0,Suburban,4/8/2018 14:44,46.37,249000000000.0
1712,New Raymond,17.0,Suburban,1/10/2018 12:41,49.19,7830000000000.0
1713,New Raymond,17.0,Suburban,1/31/2018 19:56,12.87,2300000000000.0
1714,New Raymond,17.0,Suburban,3/19/2018 17:37,28.19,3980000000000.0
1715,New Raymond,17.0,Suburban,2/1/2018 4:56,35.6,225000000000.0
1716,New Raymond,17.0,Suburban,3/28/2018 14:25,14.75,775000000000.0
1717,New Raymond,17.0,Suburban,2/11/2018 17:28,17.97,7550000000000.0
1718,South Teresa,21.0,Suburban,1/29/2018 12:51,38.47,5750000000000.0
1719,South Teresa,21.0,Suburban,2/23/2018 4:35,46.02,4620000000000.0
1720,South Teresa,21.0,Suburban,4/2/2018 4:02,23.78,296000000000.0
1721,South Teresa,21.0,Suburban,3/28/2018 4:27,17.5,9670000000000.0
1722,South Teresa,21.0,Suburban,4/19/2018 7:57,17.27,6680000000000.0
1723,South Teresa,21.0,Suburban,3/12/2018 5:26,23.46,844000000000.0
1724,South Teresa,21.0,Suburban,2/12/2018 2:44,33.19,758000000000.0
1725,South Teresa,21.0,Suburban,3/25/2018 1:20,17.99,7610000000000.0
1726,South Teresa,21.0,Suburban,2/24/2018 16:51,48.8,8240000000000.0
1727,South Teresa,21.0,Suburban,4/19/2018 20:01,34.93,9230000000000.0
1728,South Teresa,21.0,Suburban,3/26/2018 8:11,37.29,850000000000.0
1729,South Teresa,21.0,Suburban,3/1/2018 13:10,34.24,2690000000000.0
1730,South Teresa,21.0,Suburban,4/25/2018 11:50,38.81,8760000000000.0
1731,South Teresa,21.0,Suburban,4/27/2018 14:37,45.77,4660000000000.0
1732,South Teresa,21.0,Suburban,4/15/2018 8:06,23.06,6620000000000.0
1733,South Teresa,21.0,Suburban,2/23/2018 16:30,26.28,7870000000000.0
1734,South Teresa,21.0,Suburban,1/20/2018 8:25,30.37,9590000000000.0
1735,South Teresa,21.0,Suburban,1/13/2018 15:30,20.93,6770000000000.0
1736,South Teresa,21.0,Suburban,3/8/2018 5:29,42.68,6550000000000.0
1737,South Teresa,21.0,Suburban,2/11/2018 15:07,28.64,321000000000.0
1738,South Teresa,21.0,Suburban,3/5/2018 19:18,32.29,4980000000000.0
1739,South Teresa,21.0,Suburban,3/9/2018 9:54,25.08,8140000000000.0
1740,Myersshire,19.0,Suburban,2/27/2018 17:38,17.1,5710000000000.0
1741,Myersshire,19.0,Suburban,4/29/2018 6:08,17.99,1130000000000.0
1742,Myersshire,19.0,Suburban,1/10/2018 6:32,45.81,7010000000000.0
1743,Myersshire,19.0,Suburban,1/6/2018 11:43,22.8,499000000000.0
1744,Myersshire,19.0,Suburban,3/26/2018 11:33,28.71,2180000000000.0
1745,Myersshire,19.0,Suburban,1/25/2018 5:27,35.65,3460000000000.0
1746,Myersshire,19.0,Suburban,1/2/2018 16:59,33.62,6490000000000.0
1747,Myersshire,19.0,Suburban,1/26/2018 11:16,49.22,1970000000000.0
1748,Myersshire,19.0,Suburban,3/15/2018 8:22,15.71,2810000000000.0
1749,Myersshire,19.0,Suburban,3/25/2018 8:26,18.16,2360000000000.0
1750,Myersshire,19.0,Suburban,4/15/2018 0:07,32.13,6920000000000.0
1751,Myersshire,19.0,Suburban,4/20/2018 4:56,37.15,4250000000000.0
1752,Myersshire,19.0,Suburban,4/30/2018 10:54,41.25,5290000000000.0
1753,Myersshire,19.0,Suburban,2/15/2018 13:31,40.6,5020000000000.0
